name,year,vote_average,page_url,image_url,genres,director,actors,description
Adventure Time: Fionna & Cake,2023.0,8.7,https://www.themoviedb.org/tv/131378,https://image.tmdb.org/t/p/w500/fi1b6U1kp73xheECzqwzMn8u3mX.jpg,"Animation, Sci-Fi & Fantasy, Action & Adventure, Comedy",Adam Muto,"Madeleine Martin, Roz Ryan, Ashly Burch","Fionna and Cake – with the help of the former Ice King, Simon Petrikov - embark on a multiverse-hopping adventure and journey of self-discovery. All the while a powerful new antagonist determined to track them down and erase them from existence, lurks in the shadows."
Chernobyl,2019.0,8.7,https://www.themoviedb.org/tv/87108,https://image.tmdb.org/t/p/w500/hlLXt2tOPT6RRnjiUmoxyG1LTFi.jpg,Drama,Craig Mazin,"Jared Harris, Stellan Skarsgård, Emily Watson, Paul Ritter, Jessie Buckley",The true story of one of the worst man-made catastrophes in history: the catastrophic nuclear accident at Chernobyl. A tale of the brave men and women who sacrificed to save Europe from unimaginable disaster.
Good Eats,1999.0,8.7,https://www.themoviedb.org/tv/4381,https://image.tmdb.org/t/p/w500/pM6pRwACDFGej3utLXnTzRiipoR.jpg,"Comedy, Documentary",Alton Brown,Alton Brown,"Host Alton Brown explores the origins of ingredients, decodes culinary customs and presents food and equipment trends. Punctuated by unusual interludes, simple preparations and unconventional discussions, he'll bring you food in its finest and funniest form."
Fullmetal Alchemist: Brotherhood,2009.0,8.7,https://www.themoviedb.org/tv/31911,https://image.tmdb.org/t/p/w500/5ZFUEOULaVml7pQuXxhpR2SmVUw.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy",Not specified,"Romi Park, Rie Kugimiya, Shin-ichiro Miki, Fumiko Orikasa, Megumi Takamoto","Disregard for alchemy’s laws ripped half of Edward Elric’s limbs from his body and left his brother Alphonse’s soul clinging to a suit of armor. To restore what was lost, the brothers seek the Philosopher’s Stone. Enemies and allies – the corrupt military, the Homunculi, and foreign alchemists – will alter the Elric brothers course, but their purpose will remain unchanged and their bond unbreakable."
Better Call Saul,2015.0,8.697,https://www.themoviedb.org/tv/60059,https://image.tmdb.org/t/p/w500/fC2HDm5t0kHl7mTm7jxMR31b7by.jpg,"Crime, Drama","Vince Gilligan, Peter Gould","Bob Odenkirk, Jonathan Banks, Rhea Seehorn, Tony Dalton, Giancarlo Esposito","Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer""."
Rick and Morty,2013.0,8.685,https://www.themoviedb.org/tv/60625,https://image.tmdb.org/t/p/w500/WGRQ8FpjkDTzivQJ43t94bOuY0.jpg,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure","Dan Harmon, Justin Roiland","Chris Parnell, Spencer Grammer, Sarah Chalke, Ian Cardoni, Harry Belden","Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school."
Attack on Titan,2013.0,8.671,https://www.themoviedb.org/tv/1429,https://image.tmdb.org/t/p/w500/hTP1DtLGFamjfu8WqjnuQdP1n4i.jpg,"Animation, Sci-Fi & Fantasy, Action & Adventure",Not specified,"Yuki Kaji, Yui Ishikawa, Marina Inoue, Kisho Taniyama, Hiro Shimono","100 years ago, the last remnants of humanity were forced to retreat behind the towering walls of a fortified city to escape the massive, man-eating Titans that roamed the land outside their fortress. Only the members of the Scouting Legion dared to stray beyond the safety of the walls – but even those brave warriors seldom returned alive. Those within the city clung to the illusion of a peaceful existence until the day that dream was shattered, and their slim chance at survival was reduced to one horrifying choice: kill – or be devoured!"
Judge of Song Dynasty,2005.0,8.667,https://www.themoviedb.org/tv/82186,https://image.tmdb.org/t/p/w500/1uOPq3WVstz24ywaMR0dSxXUP46.jpg,"Crime, Drama, Mystery",Qian Lin-sen,"Wang Qingxiang, Liu Mintao, Tao Sun, Miao Pu, Li Hongtao",Stories of a judge who lives in the Song Dynasty of China and familiar with forensic pathology.
KinnPorsche: The Series,2022.0,8.664,https://www.themoviedb.org/tv/117067,https://image.tmdb.org/t/p/w500/hdPLe50HbZHsETXQRcIP8gw7cKz.jpg,"Action & Adventure, Crime, Drama","Patchayamon Theewasujaroen, Sitthichai Panya","Phakphum Romsaithong, Nattawin Wattanagitiphat, Wichapas Sumettikul, Jakapan Puttha, Jeff Satur","Porsche agrees to guard mafia heir Kinn for his family's sake, but fighting off danger soon turns into fighting his own feelings."
Hazbin Hotel,2024.0,8.661,https://www.themoviedb.org/tv/94954,https://image.tmdb.org/t/p/w500/aVYHMW8pdzJ9qG1OGRMKyGy9xor.jpg,"Animation, Comedy, Drama, Sci-Fi & Fantasy",Vivienne Medrano,"Stephanie Beatriz, Keith David, Kimiko Glenn, Erika Henningsen, Blake Roman","In attempt to find a non-violent alternative for reducing Hell's overpopulation, the daughter of Lucifer opens a rehabilitation hotel that offers a group of misfit demons a chance at redemption."
The Owl House,2020.0,8.66,https://www.themoviedb.org/tv/92685,https://image.tmdb.org/t/p/w500/zqjSex7DZn7p4dU7mMktdJ8zQV5.jpg,"Animation, Sci-Fi & Fantasy, Drama, Action & Adventure, Comedy, Kids",Dana Terrace,"Sarah-Nicole Robles, Alex Hirsch, Zeno Robinson, Mae Whitman, Tati Gabrielle","An animated fantasy-comedy series that follows Luz, a self-assured teenage girl who accidentally stumbles upon a portal to a magical world where she befriends a rebellious witch, Eda, and an adorably tiny warrior, King. Despite not having magical abilities, Luz pursues her dream of becoming a witch by serving as Eda's apprentice at the Owl House and ultimately finds a new family in an unlikely setting."
Anne with an E,2017.0,8.656,https://www.themoviedb.org/tv/70785,https://image.tmdb.org/t/p/w500/6P6tXhjT5tK3qOXzxF9OMLlG7iz.jpg,"Drama, Family",Moira Walley-Beckett,"Amybeth McNulty, Geraldine James, R.H. Thomson, Lucas Jade Zumann, Joanna Douglas","A coming-of-age story about an outsider who, against all odds and numerous challenges, fights for love and acceptance and for her place in the world. The series centers on a young orphaned girl in the late 1890s, who, after an abusive childhood spent in orphanages and the homes of strangers, is mistakenly sent to live with an elderly woman and her aging brother. Over time, 13-year-old Anne will transform their lives and eventually the small town in which they live with her unique spirit, fierce intellect and brilliant imagination."
The Sopranos,1999.0,8.65,https://www.themoviedb.org/tv/1398,https://image.tmdb.org/t/p/w500/rTc7ZXdroqjkKivFPvCPX0Ru7uw.jpg,"Crime, Drama",David Chase,"James Gandolfini, Edie Falco, Jamie-Lynn Sigler, Robert Iler, Lorraine Bracco","The story of New Jersey-based Italian-American mobster Tony Soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he heads. Those difficulties are often highlighted through his ongoing professional relationship with psychiatrist Jennifer Melfi. The show features Tony's family members and Mafia associates in prominent roles and story arcs, most notably his wife Carmela and his cousin and protégé Christopher Moltisanti."
Fangs of Fortune,2024.0,8.65,https://www.themoviedb.org/tv/239389,https://image.tmdb.org/t/p/w500/ifugPKhZOjmTwj9y1nNGhOSfPmi.jpg,"Drama, Sci-Fi & Fantasy, Mystery",Not specified,"Hou Minghao, Chen Duling, Tian Jiarui, Cheng Xiao, Lin Ziye","During the Zhenyuan era, the accidental death of the Bai Ze goddess, who governed both human and demon realms, leads to chaos as demon beasts run rampant. Disguised as Zhao Yuanzhou, the demon leader Zhu Yan offers to form a demon-hunting bureau to help restore order.

Wen Xiao, suspicious of Zhao Yuanzhou, joins the bureau along with her childhood friend Zhuo Yichen, skilled archer Pei Sijing, and the talented but timid doctor Bai Jiu. Together, they confront the creatures from ""The Classic of Mountains and Seas"" and uncover the darker truths behind the chaos."
The Pitt,2025.0,8.639,https://www.themoviedb.org/tv/250307,https://image.tmdb.org/t/p/w500/6fMGktEDXMZZPACJ5cWkVQ6TSte.jpg,Drama,R. Scott Gemmill,"Noah Wyle, Tracy Ifeachor, Patrick Ball, Katherine LaNasa, Supriya Ganesh",The staff of Pittsburgh's Trauma Medical Center work around the clock to save lives in an overcrowded and underfunded emergency department.
Once,2017.0,8.638,https://www.themoviedb.org/tv/72637,https://image.tmdb.org/t/p/w500/d4vPg3QsTJJh6C5MHARTb5CyqOu.jpg,"Comedy, Family, Soap",Jorge Edelstein,"Mariano González, Sebastián Athié, Juan David Penagos, Luan Brum, Paulina Vetrano","The series revolves around Gabo, a soccer-loving teenager who, upon receiving a scholarship from the prestigious Sports Academic Institute (IAD) of Buenos Aires, will see his dream of playing at Los Halcones Dorados, the renowned amateur team of the school, and also his longing to become a professional footballer."
My Name Is Farah,2023.0,8.633,https://www.themoviedb.org/tv/219826,https://image.tmdb.org/t/p/w500/Aj4qfs1KxhdfcPphWyJiTNYXirE.jpg,"Crime, Drama","Cenk Boğatur, Cem Görgeç, Deniz Dargı","Demet Özdemir, Engin Akyürek, Fırat Tanış, Feyyaz Duman, Burcu Türünz","A murder unintentionally witnessed by Farah, who had to flee her country and illegally struggle to survive with her son, and Tahir Lekesiz, whom she met on the same night, will change their lives forever."
Fighting Spirit,2000.0,8.633,https://www.themoviedb.org/tv/42705,https://image.tmdb.org/t/p/w500/1LApB9C9kEkh2ZU2vzAhurNDipl.jpg,"Animation, Comedy, Drama, Action & Adventure",Not specified,"Kohei Kiyasu, Rikiya Koyama, Wataru Takagi, Keiji Fujiwara, Jurota Kosugi","Makunouchi Ippo is an ordinary high school student in Japan. Since he spends most of his time away from school helping his mother run the family business, he doesn't get to enjoy his younger years like most teenagers. Always a target for bullying at school (the family fishing business grants him a distinct odor), Ippo's life is one of hardship. One of these after-school bullying sessions turns Ippo's life around for the better, as he is saved by a boxer named Takamura. He decides to follow in Takamura's footsteps and train to become a boxer, giving his life direction and purpose. Ippo's path to perfecting his pugilistic prowess is just beginning..."
Death Note,2006.0,8.627,https://www.themoviedb.org/tv/13916,https://image.tmdb.org/t/p/w500/tCZFfYTIwrR7n94J6G14Y4hAFU6.jpg,"Animation, Mystery, Sci-Fi & Fantasy",Not specified,"Mamoru Miyano, Shido Nakamura, Aya Hirano, Kappei Yamaguchi, Kimiko Saito","Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?"
Wizards of Waverly Place,2007.0,8.624,https://www.themoviedb.org/tv/3498,https://image.tmdb.org/t/p/w500/spVI8Zns4Ep30zzxcoO7f7nwfck.jpg,"Comedy, Sci-Fi & Fantasy, Kids",Todd J. Greenwald,"Selena Gomez, David Henrie, Jake T. Austin, Jennifer Stone, David DeLuise","Alex, Justin and Max Russo are not your ordinary kids - they're wizards in training! While their parents run the Waverly Sub Station, the siblings struggle to balance their ordinary lives while learning to master their extraordinary powers."
INVINCIBLE,2021.0,8.622,https://www.themoviedb.org/tv/95557,https://image.tmdb.org/t/p/w500/jBn4LWlgdsf6xIUYhYBwpctBVsj.jpg,"Animation, Sci-Fi & Fantasy, Action & Adventure, Drama",Not specified,"Steven Yeun, Sandra Oh, J.K. Simmons","Mark Grayson is a normal teenager except for the fact that his father is the most powerful superhero on the planet. Shortly after his seventeenth birthday, Mark begins to develop powers of his own and enters into his father’s tutelage."
My Hero Academia,2016.0,8.622,https://www.themoviedb.org/tv/65930,https://image.tmdb.org/t/p/w500/phuYuzqWW9ru8EA3HVjE9W2Rr3M.jpg,"Action & Adventure, Animation, Sci-Fi & Fantasy",Not specified,Daiki Yamashita,"After he saves a bully from a Villain, a normal student is granted a superpower that allows him to attend a high school training academy for Heroes."
The Judge from Hell,2024.0,8.621,https://www.themoviedb.org/tv/235577,https://image.tmdb.org/t/p/w500/9vhLHbUiiP9HiXfJw5OUC7KoaJG.jpg,"Drama, Sci-Fi & Fantasy, Crime, Mystery",Jo Yi-soo,"Park Shin-hye, Kim Jae-young, Kim Ah-young, Kim In-kwon, Kim Hye-hwa","A cruel and vicious judge, who wields power only for herself, meets a warm and cheerful detective who puts the victims first."
Solo Leveling,2024.0,8.615,https://www.themoviedb.org/tv/127532,https://image.tmdb.org/t/p/w500/geCRueV3ElhRTr0xtJuEWJt6dJ1.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy",Not specified,"Taito Ban, Genta Nakamura, Haruna Mikawa, Reina Ueda, Daisuke Hirakawa","They say whatever doesn’t kill you makes you stronger, but that’s not the case for the world’s weakest hunter Sung Jinwoo. After being brutally slaughtered by monsters in a high-ranking dungeon, Jinwoo came back with the System, a program only he could see, that’s leveling him up in every way. Now, he’s inspired to discover the secrets behind his powers and the dungeon that spawned them."
Go Fighting,2015.0,8.615,https://www.themoviedb.org/tv/89620,https://image.tmdb.org/t/p/w500/nYsiHMplUCBFazdAOVr1gQaGy34.jpg,"Action & Adventure, Reality, Comedy",Yan Min,"Huang Xiaoming, Jia Nailiang, Gong Jun, Yan Haoxiang, Wowkie Zhang","Go Fighting! is classified as a game-variety-reality show, and the MCs and guests complete missions at a landmark to win the objective. Usually each episode will also have an over-arching theme or story. Each episode varies in the challenges and the instructions given to the MCs, and rules are not strictly enforced, resulting in a largely unscripted show."
Haikyu!!,2014.0,8.61,https://www.themoviedb.org/tv/60863,https://image.tmdb.org/t/p/w500/8WEr48swcqe89Zsy5sdrGCASlIg.jpg,"Animation, Comedy, Drama",Not specified,"Ayumu Murase, Kaito Ishikawa","Inspired by a small-statured pro volleyball player, Shouyou Hinata creates a volleyball team in his last year of middle school. Unfortunately the team is matched up against the ""King of the Court"" Tobio Kageyama's team in their first tournament and inevitably lose. After the crushing defeat, Hinata vows to surpass Kageyama. After entering high school, Hinata joins the volleyball team only to find that Tobio has also joined."
Run BTS!,2015.0,8.606,https://www.themoviedb.org/tv/77696,https://image.tmdb.org/t/p/w500/guNo600nrTIIh88C9i6HFlCAhE.jpg,Reality,Not specified,"RM, Jin, Suga, j-hope, Jimin","Run BTS! is a variety web series starring BTS, broadcasting intermittent for free viewing on Weverse and YouTube, was formerly offered weekly for free viewing on V LIVE."
