name,year,vote_average,page_url,image_url,genres,director,actors,description
Masters of Horror,2005,7.1,https://www.themoviedb.org/tv/3470,https://image.tmdb.org/t/p/original/vgTy1Lfi5P1yD7ZvsuoPKYvxwzv.jpg,"Drama, Mystery, Crime, Sci-Fi & Fantasy",Mick Garris,,An anthology series written and directed by the most famous names in horror.
Revival,2025,7.1,https://www.themoviedb.org/tv/254013,https://image.tmdb.org/t/p/original/xf2u02mLodDN2ujMSfLFDkPVFac.jpg,"Sci-Fi & Fantasy, Crime, Mystery, Drama","Aaron B. Koontz, Luke Boyce","Melanie Scrofano, Romy Weltman, David James Elliott, Andy McQueen","On one miraculous day in rural Wisconsin, the recently deceased suddenly rise from their graves. But this is no zombie story, as the 'revived' appear and act just like they once were. When local officer and single mother Dana Cypress is unexpectedly thrown into the center of a brutal murder mystery of her own, she's left to make sense of the chaos amidst a town gripped by fear and confusion where everyone, alive or undead, is a suspect."
Mysterious Joker,2014,8.1,https://www.themoviedb.org/tv/61434,https://image.tmdb.org/t/p/original/iECjlUSF8crdx5hST0O1VDiHmxe.jpg,"Animation, Comedy, Mystery, Action & Adventure",,,"The thief Mysterious Joker doesn't just steal things. An audacious and elusive miracle-maker, he travels the world searching for treasure with his partner and cook Hachi. As they circle the globe, they must avoid traps set by the police and compete in various competitions to reach their final goal, the Timeslip Treasure."
Locke & Key,2020,7.77,https://www.themoviedb.org/tv/86423,https://image.tmdb.org/t/p/original/zuxGfRKziGHPogipnEXXykdDmyT.jpg,"Sci-Fi & Fantasy, Drama, Mystery","Meredith Averill, Aron Eli Coleite, Carlton Cuse","Darby Stanchfield, Emilia Jones, Jackson Robert Scott, Connor Jessup, Petrice Jones","After their dad's murder, three siblings move with their mom to his ancestral estate, where they discover magical keys that unlock powers — and secrets."
Guardians of the Dafeng,2024,7.4,https://www.themoviedb.org/tv/233912,https://image.tmdb.org/t/p/original/zhIvZOCzwjJdn1Xu2KWikC7Luiq.jpg,"Drama, Action & Adventure, Comedy, Mystery",Deng Ke,"Dylan Wang, Tian Xiwei, Liu Yijun, Yan Zidong, Yue Yang","Xu Qi’an, a recent police academy graduate, awakens in a strange world filled with Confucians, Taoists, Buddhists, demons, and warlocks. Facing imminent exile to a remote frontier town, he seizes the chance to change his fate by joining a powerful organization of guardians."
Friendly Rivalry,2025,8.724,https://www.themoviedb.org/tv/259288,https://image.tmdb.org/t/p/original/eRwNhjpizV7up8KrCmiI94is1bl.jpg,"Mystery, Drama",Song Chae-yun,"Lee Hye-ri, Chung Su-bin, Kang Hye-won, Oh Woo-ri, Kim Tae-hun",A high-teen mystery thriller about a close relationship between teenage girls in a harsher survival competition than entrance examinations.
Wonder Egg Priority,2021,6.888,https://www.themoviedb.org/tv/111255,https://image.tmdb.org/t/p/original/7Ief4J2hkBuaKxUzy9fMqUoh9BY.jpg,"Animation, Drama, Sci-Fi & Fantasy, Mystery",,"Tomori Kusunoki, Kanata Aikawa, Shuka Saito, Hinaki Yano, Yuuya Uchida","Ai, a young girl with shut-in tendencies, who tries not to interact with others. She keeps one of her eyes hidden behind her hair. One day, she happens to stop by a deserted arcade, where she meets ""Aka."" Spinning the gacha at their urging, she acquires a ""Wonder Egg,"" and from that moment, her fate begins to change..."
Princess Principal,2017,7.5,https://www.themoviedb.org/tv/72515,https://image.tmdb.org/t/p/original/2dltGXHFepYw7vCMDFVWVt3crup.jpg,"Animation, Action & Adventure, Mystery, Drama",,"Akira Sekine, Ayaka Imamura, Nozomi Furuki, You Taichi, Akari Kageyama","The stage is set during the 19th century London, in its capital where a wall divides the east and west of the Kingdom of Albion. Five high school girls, who enrolled in the prestigious Queens May Fair School, are involved in spy activities that involve disguise, infiltration, car chase, and more. These girls take advantage of their special abilities and fly around the shadow world."
Darker,2014,8.7,https://www.themoviedb.org/tv/64273,https://image.tmdb.org/t/p/original/tkR6idbMF3xLQhfRHffunlggMtL.jpg,"Crime, Drama, Comedy, Mystery",,"Guo Jingfei, Li Qian, Candice Zhao, Shawn Wei, Jeam","A series of serial killings is exposed and creates a stir among the public. A killer called ""Darker"" has been leaving a death notification card after killing scumbags who evaded the law.  To counter the provocation of the mysterious killer, the police creates a special investigation team."
Ⅵ Group of Fatal Case,2001,8.2,https://www.themoviedb.org/tv/99852,https://image.tmdb.org/t/p/original/ehEEtnhJFbAsqZ7Ilca5QzALq9A.jpg,"Drama, Mystery, Crime",,"Li Chengru, Wang Qian, Zhang Chao, Dong Yong, Ding Zhicheng","Six very different but equally determined and dedicated police officers comprise a group specializing in serious criminal cases involving homicide, mafia activity, terrorism, drug trafficking, extortion, kidnapping, and robbery."
The Sandhamn Murders,2010,7.182,https://www.themoviedb.org/tv/55270,https://image.tmdb.org/t/p/original/lncpOcNcP4cxTaH0MkyQERRwJZz.jpg,"Drama, Crime, Mystery",Viveca Sten,Alexandra Rapaport,"Viveca Stens popular novels come to life in ""The Sandhamn Murders"", a perfect mix of Nordic crime & the beautiful surroundings of the outer Stockholm archipelago."
Candle in the Tomb: The Worm Valley,2021,7.067,https://www.themoviedb.org/tv/131932,https://image.tmdb.org/t/p/original/qND9IxQlaDmLfkZF7MnHyvAKcrD.jpg,"Action & Adventure, Drama, Mystery",Zhang Muye,"Pan Yueming, Zhang Yuqi, Jiang Chao, Tong Lei, Wang Kuirong","Hu Bayi, Shirley Yang and Fatty Wang discover that the rumoured life-saving ""dust bead"" had become a burial object in the tomb of the King Xian of the ancient Dian Kingdom and set to find the traces of the mystic object. Following a human skin map, the three pass through the secret underground waterway of the ancient Dian Kingdom under the Zhalong Mountain."
Spenser: For Hire,1985,6.7,https://www.themoviedb.org/tv/996,https://image.tmdb.org/t/p/original/8n4O7Reyk5es5iyzQk7zfNvuMJ9.jpg,"Drama, Crime, Mystery","Robert B. Parker, John Wilder","Robert Urich, Avery Brooks, Barbara Stock, Ron McLarty","Mystery and suspense series based on Robert Parker's ""Spenser"" novels. Spenser, a private investigator living in Boston, gets involved in a new murder mystery each episode."
The Legend of Chusen,2016,7.1,https://www.themoviedb.org/tv/67814,https://image.tmdb.org/t/p/original/jaDwqHsXrTm4uF5Lz9Pn31PpFmh.jpg,"Action & Adventure, Drama, Mystery, Sci-Fi & Fantasy",Ding Xiao,"Li Yifeng, Zhao Liying, Yang Zi, Tang Yixin, Ding Yi","Can a man love a woman but still take down her father? Zhang Xiao Fan and his childhood friend Lin Jing Yu were the only survivors of the Grass Village massacre that wiped out both of their families. Taken in by the Qing Yun Sect, the boys were trained in the ways of the Immortal Sword. Xiao Fan falls in love with Bi Yao, the daughter of the Ghost King. But when the Ghost King tries to grow his power by overthrowing the Qing Yun Sect, Xiao Fan must choose between protecting his people and hurting the woman he loves."
Truth Be Told,2019,7.105,https://www.themoviedb.org/tv/80054,https://image.tmdb.org/t/p/original/3T2TJ61ems7ArVGwb6kiVuKcdUk.jpg,"Drama, Mystery",Nichelle D. Tramble,"Octavia Spencer, Mekhi Phifer, David Lyons, Gabrielle Union, Ron Cephas Jones","Descend into the world of true-crime podcasts with Poppy Parnell, who risks everything—including her life—to pursue truth and justice."
Revival,2025,7.1,https://www.themoviedb.org/tv/254013,https://image.tmdb.org/t/p/original/xf2u02mLodDN2ujMSfLFDkPVFac.jpg,"Sci-Fi & Fantasy, Crime, Mystery, Drama","Aaron B. Koontz, Luke Boyce","Melanie Scrofano, Romy Weltman, David James Elliott, Andy McQueen","On one miraculous day in rural Wisconsin, the recently deceased suddenly rise from their graves. But this is no zombie story, as the 'revived' appear and act just like they once were. When local officer and single mother Dana Cypress is unexpectedly thrown into the center of a brutal murder mystery of her own, she's left to make sense of the chaos amidst a town gripped by fear and confusion where everyone, alive or undead, is a suspect."
Light Shop,2024,8.447,https://www.themoviedb.org/tv/226529,https://image.tmdb.org/t/p/original/iRgH73xibpeNZ8zzPDkIpxuoKgC.jpg,"Mystery, Drama","Kang Full, Kim Hie-won","Ju Ji-hoon, Park Bo-young, Um Tae-goo, Kim Seol-hyun, Lee Jung-eun","In a mysterious shop that sells lamps, the dead may return to the world of the living, while the living may not walk out alive."
The OA,2016,7.5,https://www.themoviedb.org/tv/69061,https://image.tmdb.org/t/p/original/rueY4slMeKtTGitm0raFUJvgaa5.jpg,"Sci-Fi & Fantasy, Mystery, Drama","Brit Marling, Zal Batmanglij","Brit Marling, Jason Isaacs, Emory Cohen, Kingsley Ben-Adir, Phyllis Smith","Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission."
Bitch X Rich,2023,8.4,https://www.themoviedb.org/tv/214994,https://image.tmdb.org/t/p/original/gigYIx6DCgs9cFmvFEXTBo2Zwkm.jpg,"Drama, Mystery","Min Ji-young, Jung Sung-eun","Lee Eun-saem, YERI, Lee Jong-hyuk, Park Si-woo, Jang Sung-yoon","Kim Hye-in has to transfer to Cheongdam International High School after witnessing a murder. She crosses paths with Baek Je-na, a bully who happens to be connected to the case."
A Korean Odyssey,2017,8.0,https://www.themoviedb.org/tv/75123,https://image.tmdb.org/t/p/original/uJfF9m2bDXZf6Lng8kkyd0o0Qjz.jpg,"Comedy, Mystery, Sci-Fi & Fantasy, Drama","Hong Jeong-eun, Hong Mi-ran, Kim Byeong-su","Lee Seung-gi, Cha Seung-won, Oh Yeon-seo, Lee Hong-gi, Jang Kwang",A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.
The Alienist,2018,7.524,https://www.themoviedb.org/tv/71769,https://image.tmdb.org/t/p/original/zUd4RPbfHuB1zIG2iNI5bdZcQo3.jpg,"Drama, Crime, Mystery",Cary Joji Fukunaga,"Daniel Brühl, Luke Evans, Dakota Fanning, Matthew Shear, Douglas Smith","New York, 1896. Police commissioner Theodore Roosevelt brings together criminal psychologist Dr. Laszlo Kreizler, newspaper illustrator John Moore and secretary Sara Howard to investigate several murders of male prostitutes."
Shiki,2010,8.0,https://www.themoviedb.org/tv/36581,https://image.tmdb.org/t/p/original/8goy2DZJ1bZdLJ64pFBsKmAlOF1.jpg,"Animation, Drama, Sci-Fi & Fantasy, Mystery",Tetsuro Amino,"Nobuhiko Okamoto, Wataru Takagi, Gackt, Haruka Tomatsu, Kazuyuki Okitsu","Sotobamura is a small village with around 1300 residents; so small the village isn't even connected to a single highway. An isolated village in which old customs, such as the burial of the dead, are still practiced. One day, the bodies of three people are found dead. Although Ozaki Toshio, the village's lone doctor, feels uncertain, he treats the deaths as a normal occurrence. However, in the days following, the villagers start to die one after the other."
Scooby-Doo and Guess Who?,2019,8.0,https://www.themoviedb.org/tv/88367,https://image.tmdb.org/t/p/original/g7vQXsELihik4oHJwqhL6WuTJ3j.jpg,"Animation, Comedy, Mystery, Family",,"Frank Welker, Matthew Lillard, Grey DeLisle, Kate Micucci",The Mystery Inc. gang solve bigger mysteries while also encountering many memorable celebrities.
Justice in the Dark,2023,9.143,https://www.themoviedb.org/tv/131037,https://image.tmdb.org/t/p/original/puRxk6D3n4HWAyjIi9PML0xaQRQ.jpg,"Drama, Mystery, Crime, Sci-Fi & Fantasy",Priest,"Zhang Xincheng, Fu Xinbo, Zhao Zhiwei, Liu Yihong, Xiao Yu","In the year 253 of the Neo-Civilization, Captain Luo Weizhao and Pei Su investigates a series of crimes tied to the controversial ""Apaths,"" uncovering a deeper conspiracy that challenges society's beliefs about morality, free will, and the power of hope."
The Night Of,2016,7.976,https://www.themoviedb.org/tv/66276,https://image.tmdb.org/t/p/original/q13XJHdnsmxQL9rXRcnNDrZGHjO.jpg,"Crime, Drama, Mystery","Richard Price, Steven Zaillian","Riz Ahmed, John Turturro, Bill Camp, Payman Maadi, Jeannie Berlin","After a night of partying with a female stranger, a man wakes up to find her stabbed to death and is charged with her murder."
Hellbound,2021,7.34,https://www.themoviedb.org/tv/106651,https://image.tmdb.org/t/p/original/5NYdSAnDVIXePrSG2dznHdiibMk.jpg,"Drama, Mystery, Sci-Fi & Fantasy","Yeon Sang-ho, Choi Gyu-seok","Kim Sung-cheol, Kim Hyun-joo, Kim Shin-rock","Unearthly beings deliver bloody condemnations, sending individuals to hell and giving rise to a religious group founded on the idea of divine justice.

~~ Adapted from the webcomic ""Hellbound"" (지옥) written by Yeon Sang Ho (연상호) and illustrated by Choi Kyu Seok (최규석)."
The Supernatural Sweet Shop,2020,6.5,https://www.themoviedb.org/tv/105179,https://image.tmdb.org/t/p/original/f8x6LAAIk1VpZ6TVFedpvB427FU.jpg,"Animation, Mystery, Comedy, Kids",,"Toshiki Kumagai, Fukujuro Katayama, Nobue Iketani, Tamaki Shiratori","Zenitendo is a mysterious candy store that only lucky people can reach. All the candy recommended by Beniko, the owner of the store, is perfectly suited to the buyer's troubles. However, it depends on whether the candy will be used or eaten correctly that it can bring happiness or misfortune."
Fatal Seduction,2023,6.53,https://www.themoviedb.org/tv/227975,https://image.tmdb.org/t/p/original/qV9DjDIMUu7ieCQTQkEe9R83Ooa.jpg,"Mystery, Crime, Drama",Steven Pillemer,"Kgomotso Christopher, Nathaniel Ramabulana, Prince Grootboom, Thapelo Mokoena, Ngele Ramulondi",A married professor is pulled into a passionate affair with a younger man that uncovers a path of tragedy and betrayal from those closest to her.
Revamp: The Undead Story,2025,7.9,https://www.themoviedb.org/tv/240144,https://image.tmdb.org/t/p/original/vrLFC7S13vUBtWV5V0DAJHqlDLP.jpg,"Mystery, Drama, Sci-Fi & Fantasy",,"Noppanut Guntachai, Warut Chawalitrujiwong, Jiruntanin Trairattanayon, Tinnasit Isarapongporn, Napat Patcharachavalit","After his blood frees a century-old vampire trapped in a painting, an antique dealer must help him regain his powers before deadly Hunters close in."
Love You as the World Ends,2021,7.5,https://www.themoviedb.org/tv/114905,https://image.tmdb.org/t/p/original/Apui0mKGLrR1jSF4jzgEUBS4fnV.jpg,"Drama, Mystery, Action & Adventure",,"Ryoma Takeuchi, Marie Iitoyo","26-year-old car mechanic Hibiki Mamiya lives with his high school sweetheart of the same age, Kurumi Ogasawara. Life together feels so natural and filled with the warmth of each other's love. It was a happiness they expected would last a lifetime.

Hibiki is secretly preparing his proposal to Kurumi when misfortune strikes. A tunnel collapses, trapping him for four days. Barely making it out alive, he discovers a world completely changed. There is absolutely no one around, communication signals are dead, the transportation network is a wreck, and the only information available is the emergency evacuation order being repeated on the radio. Everywhere Hibiki goes, he sees bloodstains.

Just what happened to this town?!"
Spy Classroom,2023,6.242,https://www.themoviedb.org/tv/194986,https://image.tmdb.org/t/p/original/uTEurqa3IpiF53TugOsGL8k01eq.jpg,"Animation, Comedy, Mystery, Action & Adventure",,"Sora Amamiya, Miku Ito, Nao Toyama, Aoi Yuuki, Sumire Uesaka","Spy-in-training Lily is desperate to score a passing grade. Eager to prove herself, she leaps at the chance to join the mysterious team Lamplight and beat the Impossible Mission. Too bad the task ahead is even more harrowing than she imagined…"
Celebrity,2023,7.71,https://www.themoviedb.org/tv/131305,https://image.tmdb.org/t/p/original/bYhzribGfkw6eeKkicJHx7U3Bwy.jpg,"Drama, Mystery","Kim Cheol-kyu, Kim Yi-young","Park Gyu-young, Kang Min-hyuk, Lee Chung-ah, Lee Dong-gun, Jun Hyo-seong",Fame. Money. Power. One young woman fights to become the next hottest celebrity in the glamorous yet scandalous world of influencers in Seoul.
God Friended Me,2018,7.73,https://www.themoviedb.org/tv/81114,https://image.tmdb.org/t/p/original/u2LsYYVniqK95fKHid85x2kngRT.jpg,"Drama, Family, Mystery, Comedy","Bryan Wynbrandt, Steven Lilien","Brandon Micheal Hall, Violett Beane, Suraj Sharma, Javicia Leslie, Joe Morton","A self-proclaimed ""pesky atheist"" is encouraged to help strangers by someone claiming to be God who friends him on Facebook."
Casi Ángeles,2007,7.2,https://www.themoviedb.org/tv/16321,https://image.tmdb.org/t/p/original/udjzwnd0foTPIJUZKW579YCHvb1.jpg,"Comedy, Drama, Mystery, Sci-Fi & Fantasy, Soap",Cris Morena,"Nicolás Vázquez, Emilia Attías, Alejo Garcia Pintos, Lali Espósito, Peter Lanzani","A group of kids is abused and exploited, but everything changes with Cielo and Nico. A story full of music, songs, choreography and competitions."
The Purge,2018,6.909,https://www.themoviedb.org/tv/80213,https://image.tmdb.org/t/p/original/9CaS2XFd0Db42grzzVBnWcSkrbg.jpg,"Mystery, Crime, Drama",James DeMonaco,"Paola Nuñez, Max Martini, Derek Luke, Joel Allen, Lindsey Pearlman","Set in a dystopian America ruled by a totalitarian political party, the series follows several seemingly unrelated characters living in a small city. Tying them all together is a mysterious savior who’s impeccably equipped for everything the night throws at them. As the clock winds down with their fates hanging in the balance, each character is forced to reckon with their pasts as they discover how far they will go to survive the night."
Detective Club,2017,8.0,https://www.themoviedb.org/tv/219497,https://image.tmdb.org/t/p/original/sdxQJ9E3AIIbqfCE6CJTHlbu01S.jpg,"Reality, Crime, Mystery","He Chen, Yan Ji","He Jiong, Zhang Ruoyun, Wowkie Zhang",
The File Of Justice,1992,10.0,https://www.themoviedb.org/tv/16964,https://image.tmdb.org/t/p/original/rZUdXghO3r9pziM0CVUEd7u342d.jpg,"Drama, Mystery",,"Amy Chan, Sammi Cheng, Bobby Au-Yeung Tsan-Wah, Michael Tao Tai-Yu, Wilson Ai Wai","The Files of Justice is a series of Hong Kong legal drama produced by TVB. There were 5 seasons produced, the first was aired in 1992 spanning 13 episodes. The series revolves around a group of lawyers and legal personnel with stories interwoven between their personal lives and the court cases in which they’re engaged. This drama is Bobby Au Yeung's TV debut."
Why Raeliana Ended Up at the Duke's Mansion,2023,7.4,https://www.themoviedb.org/tv/205366,https://image.tmdb.org/t/p/original/4yY40FOXCpY0I2AQLkwPSSkzE5z.jpg,"Animation, Comedy, Mystery, Sci-Fi & Fantasy",,"Yume Miyamoto, Yuuichirou Umehara, Shuichiro Umeda, Shunichi Toki, Akira Ishida","Living inside a fairy tale may sound like a dream, but for this heroine, it’s more of a nightmare. After her mysterious death, Rinko is reborn as Raeliana—a loved and wealthy character in a novel. But she knows the ending: her murder at the hands of her fiancé. So, she hatches a plan to stay alive, one that involves a devilish duke and a phony engagement. Can she rewrite her story?"
Flower of Evil,2020,8.2,https://www.themoviedb.org/tv/99494,https://image.tmdb.org/t/p/original/ozPDfBmsrJDFF9ZhwQNxcGLXvzm.jpg,"Drama, Crime, Mystery","Kim Cheol-kyu, Yoo Jung-hee","Lee Joon-gi, Moon Chae-won, Jang Hee-jin, Seo Hyun-woo, Jung Seo-yeon","Hiding a twisted past, a man maintains his facade as the perfect husband to his detective wife — until she begins investigating a series of murders."
The Ruth Rendell Mysteries,1987,6.3,https://www.themoviedb.org/tv/12188,https://image.tmdb.org/t/p/original/y9wIBLSOOBwGCiEbfMNIeRjGOzM.jpg,"Drama, Mystery",Ruth Rendell,"George Baker, Christopher Ravenscroft, Louie Ramsay, Diane Keen",The Ruth Rendell mysteries is a British television series made by TVS and Meridian Television for ITV between 2 August 1987 and 11 October 2000.
Dirty Linen,2023,6.6,https://www.themoviedb.org/tv/202250,https://image.tmdb.org/t/p/original/fiK3u7oQb2Nsi2kuR73RRyIIGDD.jpg,"Drama, Mystery",Onat Diaz,"Janine Gutierrez, Zanjoe Marudo, Francine Diaz, Seth Fedelin, John Arcilla","To exact vengeance, a young woman infiltrates the household of an influential family as a housemaid to expose their dirty secrets. However, love will get in the way of her revenge plot."
The Haunted House,2016,7.0,https://www.themoviedb.org/tv/70288,https://image.tmdb.org/t/p/original/vDmy9WeyfajqdLJUN0FXWGwdV4r.jpg,"Animation, Mystery, Sci-Fi & Fantasy, Action & Adventure",,"Cho Hyun-jung, Kim Young-eun, Kim Chae-ha","With help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries."
Trick,2000,7.2,https://www.themoviedb.org/tv/19616,https://image.tmdb.org/t/p/original/gsbwPlbRoU2sSNco3wdzFJ6zYOp.jpg,"Comedy, Drama, Mystery",Yukihiko Tsutsumi,"Yukie Nakama, Hiroshi Abe, Katsuhisa Namase, Yoko Nogiwa, Masumi Okada","Although 23 year old Yamada Naoko is a ""super"" magician, she is continously fired and constantly hounded by her landlady for the rent being late. After being fired once again, her boss shows her an ad of a physics professor, a non-believer of all things magical, offering money to anyone who can prove to him that magic is real. Desperately needing the money, Naoko accepts the challenge, which is how she comes to meet Professor Ueda. Falling prey to her simple magic tricks, Ueda is impressed, and enlists Naoko to help him uncover the tricks behind a local cult. Their hilarious antics, along with those of police officer Yabe, leads them onto further mysteries, all with tricks needing to be solved in sort of an ""X-Files"" meets ""Scooby-Doo""..."
Layton Mystery Detective Agency: Kat's Mystery‑Solving Files,2018,7.5,https://www.themoviedb.org/tv/78479,https://image.tmdb.org/t/p/original/ce3KtE6u6n643mFM1RlIxn0xEUe.jpg,"Animation, Comedy, Mystery, Kids",,"Kana Hanazawa, Koichi Yamadera, Kyousuke Ikeda, Hibiku Yamamura, Jurota Kosugi",The story is set in London and follows Katrielle as she solves mysteries with her talking dog Sherl.
KamiKatsu: Working for God in a Godless World,2023,6.4,https://www.themoviedb.org/tv/199920,https://image.tmdb.org/t/p/original/zIn90M0V83e0F1n9fCudP3My88Q.jpg,"Animation, Comedy, Mystery, Sci-Fi & Fantasy",,"Junya Enoki, Akari Kito, Kana Hanazawa, Sumire Uesaka, Sho Fujisawa","Yukito, the son of a questionable cult leader, lost his life due to the cult's ridiculous training practices. Now to his surprise, he was reincarnated into another world! It was an ideal world for him without the concept of ""God"" or ""religion"" BUT...! A unique ""reincarnating in other world"" adventure begins: creating a ""religion"" in a world without God?!"
Galileo,2007,8.2,https://www.themoviedb.org/tv/6964,https://image.tmdb.org/t/p/original/qJ5h8LufzdLBtax3N0gQt6ZSP34.jpg,"Drama, Mystery, Crime","Hiroshi Nishitani, Takashi Narita, Kensaku Sawada","Masaharu Fukuyama, Yuriko Yoshitaka, Kazuki Kitamura, Yu Sawabe, Ikkei Watanabe","Narrates the events and cases encountered by Kaoru Utsumi, a rookie detective, and Manabu Yukawa, a university associate professor, while the two pair up to solve many mysterious cases."
Busted!,2018,7.789,https://www.themoviedb.org/tv/78798,https://image.tmdb.org/t/p/original/6oTuXYHY6sqgy3haRh04GixUr7f.jpg,"Comedy, Mystery",Jo Hyo-jin,"Yoo Jae-suk, Park Min-young, Sehun, Kim Se-jeong, Lee Kwang-soo","Suspense, surprises and fun abound in this Korean variety game show featuring big personalities and even bigger mysteries in every episode."
Elfen Lied,2004,8.318,https://www.themoviedb.org/tv/42671,https://image.tmdb.org/t/p/original/mYakikF9MYpiRRQKnXQD6ubRHwr.jpg,"Action & Adventure, Animation, Drama, Mystery, Sci-Fi & Fantasy",,"Chihiro Suzuki, Sanae Kobayashi, Emiko Hagiwara, Hiroaki Hirata, Hitomi Nabatame","The Diclonius, a mutated homo sapien that is said to be selected by God and will eventually become the destruction of mankind, possesses two horns in their heads, and has a ""sixth sense"" which gives it telekinetic abilities. Due to this dangerous power, they have been captured and isolated in laboratories by the government. Lucy, a young and psychotic Diclonius, manages to break free of her confines and brutally murder most of the guards in the laboratory, only to get shot in the head as she makes her escape. She survives and manages to drift along to a beach, where two teenagers named Kouta and Yuka discovers her. Having lost her memories, she was named after the only thing that she can now say, ""Nyuu,"" and the two allow her to stay at Kouta's home. However, it appears that the evil ""Lucy"" is not dead just yet..."
Kemono Jihen,2021,7.574,https://www.themoviedb.org/tv/100022,https://image.tmdb.org/t/p/original/vlEYvTnexLVEYGnX508DMwWGHYv.jpg,"Animation, Mystery, Action & Adventure, Sci-Fi & Fantasy",,"Natsumi Fujiwara, Junichi Suwabe, Ayumu Murase, Natsuki Hanae","When a series of animal bodies that rot away after a single night begin appearing in a remote mountain village, Inugami, a detective from Tokyo who specializes in the occult, is called to investigate.

While working the case, he befriends a strange boy who works in the field every day instead of going to school. Shunned by his peers and nicknamed “Dorotabo” after a yokai that lives in the mud, he helps Inugami uncover the truth behind the killings — but supernatural forces are at work, and while Dorotabo is just a nickname, it might not be the only thing about the boy that isn’t human."
Tru Calling,2003,7.306,https://www.themoviedb.org/tv/2188,https://image.tmdb.org/t/p/original/jOqsAwPucH96rUQxZiRNwxd90Yu.jpg,"Sci-Fi & Fantasy, Drama, Mystery",Jon Harmon Feldman,"Eliza Dushku, Zach Galifianakis, Shawn Reaves, Jason Priestley",A university graduate working in the city morgue is able to repeat the same day over again to prevent murders or other disasters.
Money Heist: Korea - Joint Economic Area,2022,7.745,https://www.themoviedb.org/tv/112836,https://image.tmdb.org/t/p/original/bnfTPTTytrZZ9Aw6hoOQdojiaKo.jpg,"Action & Adventure, Crime, Drama, Mystery","Ryu Yong-jae, Kim Hong-sun, Kim Hwan-chae","Yunjin Kim, Kim Ji-hoon, Lee Hyun-woo, Jun Jong-seo, Yoo Ji-tae","Disguised under the shadows of a mask, a crew of desperados band together under the leadership of a criminal mastermind known only as “The Professor” to pull off the biggest heist Korea has ever seen."
The Two Sisters,2024,5.3,https://www.themoviedb.org/tv/241384,https://image.tmdb.org/t/p/original/1StP2NmPGjzhIvMIQyTvZfweUu2.jpg,"Drama, Mystery",,"Lee So-yeon, Ha Yeon-joo, Oh Chang-seok, Jang Se-hyun, Park Sin-woo","A tragic story about young sisters who part ways after their parent's divorce but reunite once again as mother and daughter-in-law in the whirlwind of fate, ending up in catastrophe after desire and conflict."
Gosick,2011,7.9,https://www.themoviedb.org/tv/38560,https://image.tmdb.org/t/p/original/jkzcxkON0yCkx6JQTDEUJpax5HV.jpg,"Animation, Drama, Mystery",,"Hidenobu Kiuchi, Noriko Shitaya, Yui Kano, Miyuki Sawashiro, Takuya Eguchi","Set in a fictional European country in 1924, a Japanese exchange student meets a mysterious, brilliant girl who only leaves the library to sleep. Her brother, a detective, relies on her exceptional mind to solve difficult mysteries."
Healer,2014,8.294,https://www.themoviedb.org/tv/61670,https://image.tmdb.org/t/p/original/4Zc0XtzXasrfgOyCH7wX8stqkEu.jpg,"Comedy, Action & Adventure, Mystery, Drama","Song Ji-na, Kim Jin-woo","Ji Chang-wook, Yoo Ji-tae, Park Min-young, Park Sang-won, Do Ji-won","A star reporter, a second-rate journalist and a man by the code name ""Healer"" are brought together by a long-buried incident that hides dark truths."
The Ark,2023,6.329,https://www.themoviedb.org/tv/47663,https://image.tmdb.org/t/p/original/rec774m02XNLSjU9qm5z6UUfMRl.jpg,"Sci-Fi & Fantasy, Mystery",Dean Devlin,"Christie Burke, Reece Ritchie, Richard Fleeshman, Stacey Read, Ryan Adams","100 years in the future, planetary colonization missions have begun as a necessity to help secure the survival of the human race. The first of these missions on a spacecraft known as Ark One encounters a catastrophic event causing massive destruction and loss of life. With more than a year left to go before reaching their target planet, a lack of life-sustaining supplies and loss of leadership, the remaining crew must become the best versions of themselves to stay on course and survive."
Judge of Song Dynasty,2005,8.667,https://www.themoviedb.org/tv/82186,https://image.tmdb.org/t/p/original/1uOPq3WVstz24ywaMR0dSxXUP46.jpg,"Crime, Drama, Mystery",Qian Lin-sen,"Wang Qingxiang, Liu Mintao, Tao Sun, Miao Pu, Li Hongtao",Stories of a judge who lives in the Song Dynasty of China and familiar with forensic pathology.
Santa Clarita Diet,2017,7.452,https://www.themoviedb.org/tv/69470,https://image.tmdb.org/t/p/original/5rBjNm2sRubaXKBnU904NInFi7P.jpg,"Comedy, Mystery, Crime",Victor Fresco,"Drew Barrymore, Timothy Olyphant, Liv Hewson, Skyler Gisondo",They're ordinary husband and wife realtors until she undergoes a dramatic change that sends them down a road of death and destruction. In a good way.
Goddess Bless You from Death,2025,6.7,https://www.themoviedb.org/tv/252739,https://image.tmdb.org/t/p/original/ymuCDUc3WdXFGW95lLemBty7mL2.jpg,"Drama, Mystery, Action & Adventure",MTRD.S,"Krittin Kitjaruwannakul, Naret Promphaopun, Kiettisak Vatanavitsakul, Supakorn Saokhor, Asre Wattanayakul","A gifted young man and a rational detective investigate brutal forest murders, uncovering ancient beliefs and dangers that defy all logic."
